baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PBONN_00118_gene	251.42316688862	0.470336401454432	0.255002125149182	1.8444411048703	0.065118881513602	0.124193794982528
PBONN_00119_gene	47.0803963237273	0.76555728607841	0.433524631598228	1.76589109425251	0.0774141215945616	0.143518031012037
PBONN_00121_gene	10.5905421109184	-0.339940774556874	0.870355204750692	-0.390577057161677	0.696109886947947	NA
PBONN_00122_gene	17.886450186364	-0.0466734576405071	0.691429990457018	-0.0675027960671146	0.946181436165074	NA
PBONN_00123_gene	16.209487942527	0.332950217779949	0.711411628137279	0.468013460296857	0.639774963994594	NA
PBONN_00124_gene	13.8725949073997	-0.123951336817573	0.767667437926552	-0.161464887910789	0.871727263848721	NA
PBONN_00125_gene	45.3922571756478	0.449576003916414	0.448216801086884	1.00303246738238	0.315845196328842	0.440055533817744
PBONN_00126_gene	213.047718665909	-0.844606598208819	0.276953386781833	-3.04963448189983	0.00229120028901116	0.00693017371367574
PBONN_00127_gene	4623.32674815593	-0.0738933631906728	0.196251845804118	-0.376523150077411	0.70652800831276	0.789576037360049
PBONN_00128_gene	643.33194243914	-0.456580990365558	0.206626956276595	-2.20968744152805	0.0271268619310914	0.0585096372354648
PBONN_00129_gene	94.1018695928081	-0.432059259285596	0.341645214604779	-1.26464308825578	0.205999299731947	0.314679985441848
PBONN_00130_gene	13.3343891950775	-1.47746338371399	0.885612516003954	-1.6682955096215	0.0952570788936752	NA
PBONN_00131_gene	670.078975723082	-0.276706965042059	0.198716963399193	-1.39246776072255	0.163780797703913	0.26439018787986
PBONN_00132_gene	740.169375221873	0.817355490915926	0.192530948713813	4.24532001933299	2.18281659464507e-05	0.000103302687280008
PBONN_00133_gene	60.492256101416	-0.167927509608523	0.443084864831651	-0.378996266713661	0.704690636144245	0.788352538152238
PBONN_00134_gene	908.965571316953	-0.802501280857822	0.199421653116152	-4.0241431575658	5.71831267358885e-05	0.000248131142580116
PBONN_00135_gene	446.490699742207	-1.49934374773287	0.222299233213651	-6.74470948935688	1.53333508782409e-11	1.41146596957217e-10
PBONN_00136_gene	68.2313376138587	-0.831912659144549	0.38722888879332	-2.14837447107046	0.0316840191463005	0.0672038144271028
PBONN_00137_gene	4090.55828331824	-0.65696392123411	0.184817473940147	-3.55466345918604	0.000378463178603406	0.0013776059701164
PBONN_00138_gene	53197.6010308694	0.372655396375479	0.191977973440562	1.94113621316488	0.0522417576154255	0.102964107676442
PBONN_00139_gene	898.966389538561	-1.0244380514291	0.194899325989539	-5.25624214567109	1.47028677733752e-07	9.53739997112017e-07
PBONN_00140_gene	717.058520726712	-1.36584229180983	0.20945739182352	-6.52085982699829	6.99054912630069e-11	6.20192171790186e-10
PBONN_00141_gene	38.622250587296	0.0752929865529555	0.486470800165018	0.154773907349455	0.876999562221033	0.9227762159478
PBONN_00142_gene	65.8359634220709	-1.07169679404196	0.401464976594728	-2.66946522491755	0.00759721397236948	0.0197045004087922
PBONN_00143_gene	27.1096763106009	-2.443825362815	0.699751107581942	-3.49242085698138	0.00047866341910185	0.00171876323544464
PBONN_00144_gene	113.08260962264	-1.45265692237658	0.339479159096929	-4.27907541140638	1.87671274893523e-05	9.00200317072093e-05
PBONN_00145_gene	234.253702977879	-0.874192679410319	0.271490326764206	-3.21997726338725	0.00128200764187296	0.00409137709355248
PBONN_00146_gene	199.825066652755	-0.0276380010261393	0.26203511975551	-0.105474415230778	0.915999370420712	0.949287195840542
PBONN_00147_gene	318.757833415168	-1.36721952633115	0.238790500578225	-5.72560266434577	1.03067193607602e-08	7.46065935545938e-08
PBONN_00148_gene	37.237707068936	0.025213554385034	0.500320762291994	0.0503947792802551	0.959807796633037	0.97665132109036
PBONN_00149_gene	15.7506017543984	-0.236568864365501	0.714640523509284	-0.33103197563415	0.740620332831271	NA
PBONN_00150_gene	68.0510374899755	-1.28338301949288	0.414087080936697	-3.09930707470942	0.00193973861514478	0.00595844836652828
PBONN_00151_gene	74.6923837149561	-1.13987981675469	0.388174573946828	-2.93651334543832	0.00331924538033368	0.00951556843957046
PBONN_00152_gene	95.4341270669693	-0.66579584589226	0.335866821597926	-1.98232097688202	0.0474433277090345	0.0949761148669233
PBONN_00153_gene	394.613394281398	-0.418054787883506	0.243065340492257	-1.71992760068901	0.085445602711403	0.155051406235234
PBONN_00154_gene	187.813735382822	-0.366354389773563	0.266683375832737	-1.37374288378343	0.169521518496265	0.271729258384803
PBONN_00155_gene	17.2692842319799	0.26210962568508	0.697536866714999	0.375764548359238	0.707091945809117	NA
PBONN_00157_gene	33.3200963746351	-1.36991227985945	0.554864158049885	-2.4689147063925	0.0135523516877206	0.0322602691520105
PBONN_00158_gene	43.5886002318415	-0.412652597416803	0.45778766628774	-0.901406105505324	0.367372436347923	0.496428175548636
PBONN_00159_gene	18.2485001448711	-0.96303515162933	0.698338541911652	-1.37903766415797	0.167883141526329	NA
PBONN_00160_gene	113.135218091015	-0.435583606589613	0.32154270921962	-1.3546679619848	0.175523369729938	0.279102312825688
PBONN_00161_gene	299.251452208698	-0.544374795016609	0.233564637642863	-2.33072437895755	0.0197678978327282	0.0447688237311142
