baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PAGRI_00001_gene	2350.18925225648	-0.563245619262551	0.408805565339743	-1.37778363852375	0.168270099041626	0.259969950716477
PAGRI_00002_gene	15533.1637839845	-0.680490569394094	0.355336177529742	-1.91506132059164	0.0554846838563111	0.103810053666646
PAGRI_00003_gene	15261.6040048878	-0.372900749703005	0.397565810386477	-0.937959804291283	0.348265067344194	0.459122488639781
PAGRI_00004_gene	6965.75224618044	-0.68281169721251	0.376526809236044	-1.81344775581294	0.0697627895889102	0.125628471067958
PAGRI_00005_gene	4309.55584889318	-0.45018718208239	0.405395975498461	-1.11048754622898	0.266788991703319	0.373834594095296
PAGRI_00006_gene	10015.5517539787	-0.112319257995694	0.380271239292024	-0.295366166015621	0.767714176534987	0.828195028640117
PAGRI_00007_gene	2228.95983401866	-0.059241573571357	0.383801177592189	-0.154354850975222	0.877329950650791	0.910079066177523
PAGRI_00008_gene	2746.93161672068	-0.473306723154441	0.41484190751342	-1.14093276157045	0.253897904716074	0.35994662312595
PAGRI_00009_gene	1214.08367510727	-0.941220553642952	0.388729738227174	-2.42127231617382	0.0154662863580999	0.0354507037926728
PAGRI_00010_gene	1261.81835855071	-0.744584818229107	0.386603770322084	-1.92596367492429	0.0541089097016827	0.101576798378353
PAGRI_00011_gene	2693.53876995823	-0.607474309332172	0.359489660042737	-1.68982415032453	0.0910616020755741	0.15733951740894
PAGRI_00012_gene	883.332438275264	-0.194818900455739	0.432789086924418	-0.450147442118295	0.652604130384954	0.736630849336901
PAGRI_00013_gene	10649.2647264192	0.289578113864964	0.383469712637158	0.755152504414253	0.450157482847278	0.56076954803606
PAGRI_00014_gene	20955.3335183975	0.421506836620269	0.417920558430928	1.00858124377228	0.313175506277335	0.423052435347621
PAGRI_00015_gene	5848.36585122044	0.203989365990891	0.400090712152323	0.509857789233627	0.610151095960784	0.704097163747121
PAGRI_00016_gene	229.32272018132	1.34131366701533	0.476894139942983	2.81260253517834	0.00491423530445826	0.0131034225661355
PAGRI_00017_gene	509.485388129506	0.438208312898557	0.431977547185245	1.01442381844592	0.310380563694722	0.42053057125523
PAGRI_00018_gene	4284.22349363097	0.382728755915155	0.466287585434676	0.820799797958107	0.411760313704054	0.522063767765269
PAGRI_00019_gene	722.004153778558	0.166173718043725	0.411955603904058	0.403377734078418	0.686670364193131	0.765195226006794
PAGRI_00020_gene	1204.03522382587	-0.109925591389406	0.44050248890037	-0.249545903052248	0.802938538179235	0.854068087678064
PAGRI_00021_gene	2039.29065195863	-0.0547487833705406	0.434884067986308	-0.125892823860046	0.899816763210967	0.92493253026317
PAGRI_00022_gene	348.901342724332	-0.284871119784925	0.405429644511145	-0.702640084763447	0.482280075214456	0.589733605212482
PAGRI_00023_gene	555.663121169989	0.0348671268409539	0.433032383374232	0.0805185205070939	0.93582486682322	0.952510218232254
PAGRI_00024_gene	51.2185227400869	0.66131745134264	0.45019160698768	1.46896885921007	0.14184123587042	0.225812244194234
PAGRI_00025_gene	439.899144333578	-1.05042555968175	0.38475545881547	-2.73011216764969	0.00633127796533087	0.0163630703866759
PAGRI_00026_gene	616.133821658418	-1.10566142410849	0.387565919882597	-2.85283449185476	0.00433311830815472	0.0117483574173978
PAGRI_00027_gene	444.982929596276	-0.362095613987994	0.36424849287676	-0.994089532473386	0.32017928094785	0.430123258943049
PAGRI_00028_gene	27.6534969309454	-1.01086808600206	0.518450808714673	-1.94978591798935	0.0512016406788408	0.0969981434339158
PAGRI_00029_gene	292.703359218914	-0.745091392174275	0.364965284444046	-2.04154045311262	0.0411971372178385	0.0809867800513366
PAGRI_00030_gene	706.52084627576	-1.14264507069133	0.376490095412049	-3.03499370797727	0.00240540705054042	0.00707581557409748
PAGRI_00031_gene	1490.86443869256	-1.3940623221464	0.422742203783389	-3.29766536122972	0.000974922493061717	0.00315967280943113
PAGRI_00032_gene	999.395992669667	-1.37548583113478	0.394041348883676	-3.49071445174866	0.000481730824006799	0.00172046722859571
PAGRI_00033_gene	1044.86684502017	-1.49424649105873	0.449862171534284	-3.32156510506874	0.000895140961249926	0.00293654840229048
PAGRI_00034_gene	1160.47123851849	0.290360655285876	0.403555638538835	0.719505881115161	0.471829279912904	0.580085175405894
PAGRI_00035_gene	448.759600557319	0.811912927626352	0.429516364663002	1.89029567770573	0.0587184265473829	0.108960479259925
PAGRI_00036_gene	5486.43766584166	0.848192233427709	0.389375451377899	2.17834028936898	0.029380711743319	0.0607732268585057
PAGRI_00037_gene	1208.01169111725	0.965707775709351	0.378604809630308	2.55070128837593	0.0107506423783248	0.0258833001592697
PAGRI_00038_gene	2403.49818174399	0.686877210687318	0.363286997991236	1.89072885758463	0.0586605481960661	0.108908828276947
PAGRI_00039_gene	2273.01188445892	0.625395273142895	0.382029393371801	1.63703443764665	0.101623274135001	0.171649808694185
PAGRI_00040_gene	3516.2919719531	0.748975107117839	0.377172274236338	1.9857639553021	0.0470595398154056	0.0904031965187309
PAGRI_00041_gene	2965.84261985425	0.405739624653629	0.379359419993185	1.06953881535594	0.2848269483043	0.392837853290947
PAGRI_00042_gene	752.93752836971	-0.0624843045647197	0.357795233005364	-0.174637051589178	0.861364832985799	0.89777099470199
PAGRI_00043_gene	833.407646302931	0.0563932757768734	0.345585602077811	0.163181786040311	0.870375306615949	0.904329877518822
PAGRI_00044_gene	1904.9070912692	-0.277479610669523	0.344421232816712	-0.805640257426253	0.420450306145561	0.530502039602388
PAGRI_00045_gene	609.606122266956	-1.00723745712657	0.351630681008548	-2.86447546112189	0.00417700516942396	0.0113957727910001
PAGRI_00046_gene	347.314692038888	-1.259898384892	0.421718995112844	-2.98753055824501	0.00281241177374194	0.00809447612529934
PAGRI_00048_gene	1213.63759285083	-0.40236354331889	0.375458894882834	-1.07165803980873	0.283873654019108	0.39192188544243
PAGRI_00049_gene	1869.9909339419	-0.254544411097487	0.350829875099634	-0.725549416295287	0.468115040385859	0.576209275830801
PAGRI_00050_gene	1784.46997885867	0.461122264194082	0.361356874118058	1.27608549116304	0.201925299845621	0.301536235608806
PAGRI_00051_gene	1776.32885961176	0.537669007929456	0.387381817515027	1.38795623237686	0.165150373037209	0.255623442467926
PAGRI_00052_gene	1466.0062577635	0.753206113690857	0.371114010204165	2.02958145739765	0.0423991012987531	0.0830568723090947
PAGRI_00053_gene	1696.82720083732	0.384508834051309	0.391809613835924	0.981366511880251	0.326412034124767	0.436058088705465
PAGRI_00054_gene	7060.50741518033	0.190385685039676	0.355771203852827	0.535135173892358	0.592556389014109	0.690015069121794
PAGRI_00055_gene	1151.73714054166	0.167732777834222	0.372934291632685	0.44976496288367	0.652879923972204	0.736827435989801
PAGRI_00056_gene	605.452910360266	-0.226272454597706	0.362171895902795	-0.624765359094666	0.532125069362143	0.634524136986108
PAGRI_00057_gene	403.965756709388	-0.186911457190051	0.363894410031929	-0.513642012730152	0.607502300643544	0.702461007985226
PAGRI_00058_gene	2472.84932046631	-1.44551116107763	0.441708100921354	-3.27254845012453	0.00106582603547151	0.00341761997221073
PAGRI_00059_gene	905.920709190279	1.63145189954335	0.44629367073892	3.6555568821807	0.000256624296697401	0.000978709179934854
PAGRI_00060_gene	331.836986002033	2.75072352932018	0.489244007616091	5.62239595477819	1.88326995437389e-08	1.51371476377059e-07
PAGRI_00061_gene	4597.14942039398	4.56742919382011	0.618427170190005	7.38555712617998	1.51816335830394e-13	2.09651130432449e-12
PAGRI_00062_gene	1481.32559014105	3.16700971134017	0.356572311114599	8.88181614955044	6.57774864133005e-19	1.27169807065714e-17
PAGRI_00063_gene	1196.46248797333	-0.199898103791865	0.359914203431359	-0.555404876734708	0.57861775767558	0.676937024874609
PAGRI_00064_gene	534.02920721474	-0.452354915535079	0.425548817943613	-1.06299182716804	0.287785657673954	0.396286043330706
PAGRI_00065_gene	1480.18542782541	-1.24422401925567	0.401380485487509	-3.09986176269746	0.00193610981249501	0.00582681450418798
PAGRI_00066_gene	76.0436875946009	-0.972001275549769	0.422291939099756	-2.30172822531703	0.0213505034209315	0.0463446556292674
PAGRI_00067_gene	80.669555136513	-1.66394447642451	0.418885895644246	-3.97230962829474	7.11791161534423e-05	0.000310498551210865
PAGRI_00068_gene	1149.8219449082	0.908179358090223	0.368987252423068	2.46127570024814	0.0138443933870799	0.0322739074136107
PAGRI_00069_gene	1033.23146685796	1.36786830535519	0.401451778496188	3.40730413620071	0.000656079770297835	0.00224406695578295
PAGRI_00070_gene	372.37402886425	0.129470955352825	0.377404333776793	0.343056355652232	0.731556064027851	0.800208428515679
PAGRI_00071_gene	147.565246983707	-0.924177417526491	0.392151659491424	-2.3566836838713	0.0184389458911285	0.041044629324741
PAGRI_00072_gene	11.1971345807711	0.0894369897098941	0.715037436642308	0.12508014983086	0.900460098010385	0.925217646056589
PAGRI_00073_gene	27.5473373249008	0.0642321272890357	0.526212251806327	0.12206505467812	0.902847497203744	0.927145092737556
PAGRI_00074_gene	314.875492812704	-0.313006476066269	0.381160209049415	-0.821193998310799	0.411535774576107	0.521888117137795
PAGRI_00075_gene	99.5989088884598	0.589022331365658	0.442435374005343	1.33131834833475	0.183084283356607	0.278564754320126
PAGRI_00076_gene	1994.06259425652	0.33296210805167	0.507713460103156	0.655807131810175	0.51194822710026	0.616446544839211
PAGRI_00077_gene	38.4066558398409	0.40414405010397	0.607986265460956	0.664725624677657	0.506226001022201	0.611293059071192
PAGRI_00078_gene	236.99909762742	0.397664263427666	0.384849334171794	1.03329856158761	0.301464200208978	0.410984477531985
PAGRI_00079_gene	440.458892686296	0.279233356711325	0.377311953631212	0.740059661571842	0.45926379376563	0.568994680696729
PAGRI_00080_gene	2543.14526491033	0.501006275988858	0.358746614082485	1.39654635422891	0.162550031955221	0.252244805581197
PAGRI_00081_gene	2233.66443622479	1.77394122984664	0.407116781162521	4.3573277052868	1.31660066590496e-05	6.74583380057309e-05
PAGRI_00082_gene	11911.2135261403	1.88968808218383	0.342269980343915	5.52104534638141	3.3698879035919e-08	2.62989099042425e-07
PAGRI_00083_gene	9649.58221120307	-1.47125037428676	0.370845528053621	-3.96728627687276	7.26956522906274e-05	0.000316352628515635
PAGRI_00084_gene	853.227922942468	-1.07568222633993	0.354088056200374	-3.03789469174078	0.0023823719300864	0.00701551441637954
PAGRI_00085_gene	40.6327754193008	0.445421029867272	0.506767320311557	0.878945843614048	0.37943064037755	0.490876542244332
PAGRI_00086_gene	1633.50185932396	-1.06422660305557	0.384401160197019	-2.76853119410491	0.00563095948951665	0.0147647219887869
PAGRI_00087_gene	515.365845728374	-0.875285121978734	0.371131476332501	-2.35842330224385	0.018352751851639	0.0409155753150009
PAGRI_00088_gene	405.212270173341	-0.926287824510513	0.390796295069339	-2.3702574364124	0.0177757034769601	0.0399237454175838
PAGRI_00089_gene	1103.92279834943	-1.06347683976935	0.346174943024285	-3.07207919348093	0.00212573320100988	0.00633438787806068
PAGRI_00090_gene	486.113526786235	0.0791519780110839	0.373767695926134	0.21176784102478	0.832288158638098	0.87628364073863
PAGRI_00091_gene	491.772662508907	-0.555427655654956	0.37980460211228	-1.46240370065542	0.143630615945025	0.228010064725517
PAGRI_00092_gene	1490.11280811824	-0.650607297207365	0.360042143230226	-1.80703095301635	0.0707574531590663	0.127072463562851
PAGRI_00093_gene	1092.88089247257	-0.327374062416116	0.350246193464512	-0.934696988931835	0.349944479104444	0.460787772158957
PAGRI_00094_gene	274.001559327354	-0.8059394289256	0.415725847813687	-1.93863199308885	0.0525461649803908	0.0991566101269737
PAGRI_00095_gene	1115.17564960504	0.0587571183277616	0.391706871348821	0.150002776630991	0.8807624246129	0.912609343782124
PAGRI_00096_gene	705.495290798165	-0.278765341740661	0.410001786929364	-0.679912504353761	0.496559863557311	0.602016556988378
PAGRI_00097_gene	546.644848895351	-0.924396834820943	0.43169775342246	-2.14130564148739	0.0322493984885164	0.0655291869511615
PAGRI_00098_gene	122.179288544996	-0.650410326809348	0.396792716434736	-1.63916901664279	0.101178064595142	0.171068322834604
PAGRI_00099_gene	155.889130427368	0.425799448637123	0.411879673933769	1.03379573109401	0.301231667750114	0.410744704003823
PAGRI_00100_gene	546.417363584206	-1.68262646624216	0.419541801227409	-4.0106288844627	6.05572324090344e-05	0.000269680549733108
PAGRI_00101_gene	647.531142374408	-1.67844512563608	0.360517417284801	-4.65565613522119	3.22950555028192e-06	1.84944038227045e-05
PAGRI_00102_gene	200.017058149978	-2.06702148323978	0.422458541555156	-4.89283865732872	9.93918846552662e-07	6.24970653729992e-06
PAGRI_00103_gene	429.278658206171	-2.42407779152784	0.439092108542025	-5.52065897876603	3.37730671816137e-08	2.6328466351258e-07
PAGRI_00104_gene	7974.50690092435	-0.938312415191423	0.401183073692955	-2.33886341852388	0.0193425032699112	0.0426499843998955
PAGRI_00105_gene	1819.11971243337	-1.66658957697089	0.38659842853141	-4.31090623751847	1.62586840019971e-05	8.23152646749153e-05
PAGRI_00106_gene	2746.70835647784	-1.29631351924566	0.351844628140702	-3.68433511716788	0.000229300399273976	0.00088521187153159
PAGRI_00107_gene	4892.92561295936	-1.4668169648111	0.361525518212233	-4.05729856101058	4.96436030569876e-05	0.000224386609827407
PAGRI_00108_gene	2025.4700609812	-0.806149516449216	0.374449451513055	-2.15289276881504	0.0313271069352356	0.0640862091649148
PAGRI_00109_gene	3453.8723643582	-0.822431980678594	0.369595069909994	-2.22522443516056	0.0260661752689704	0.0549519542599696
PAGRI_00110_gene	427.005246268118	-0.392050845642281	0.355362826640524	-1.10324101524234	0.269922514111264	0.376551515741132
PAGRI_00111_gene	732.107891112528	-0.757829850778969	0.385729521484041	-1.96466645296767	0.0494528551298481	0.0942021018632156
PAGRI_00112_gene	282.864103034558	-0.438598740087853	0.367799810023036	-1.19249311211004	0.233067949929786	0.337543475227916
PAGRI_00113_gene	719.53606405976	-0.838538222213644	0.371128948300533	-2.25942553404541	0.0238569275666717	0.0510515716819274
PAGRI_00114_gene	108.638670120585	-0.828991394020275	0.389423865917589	-2.12876371114786	0.0332738146918422	0.0672713766078795
PAGRI_00115_gene	192.807804542625	-0.373928638694614	0.378679059129711	-0.987455286157057	0.323419492752113	0.433097769200742
PAGRI_00116_gene	7214.54127716932	-1.63378188640569	0.367785243535303	-4.44221706858358	8.90366691284267e-06	4.69807751951305e-05
PAGRI_00117_gene	91.1140133988211	-0.906913374936279	0.422834580331926	-2.14484201889152	0.0319654803509345	0.0650251774815586
PAGRI_00118_gene	1457.96936153877	-0.372399689053571	0.345292784229524	-1.07850411610695	0.280808845866448	0.388672037520379
PAGRI_00119_gene	2077.47364858769	-0.496231712345391	0.367481567751473	-1.35035810199055	0.176901143460801	0.270919579655852
PAGRI_00120_gene	7620.37543188636	-2.05916823787814	0.364103287708872	-5.65545082230788	1.55437732328799e-08	1.26478513960022e-07
PAGRI_00121_gene	1181.64122017357	-2.26219030840514	0.348236881125683	-6.49612499713577	8.24151897754176e-11	8.71006014390347e-10
PAGRI_00122_gene	6543.44159842976	-1.33995645980818	0.370197385996795	-3.61957299131167	0.000295089566578996	0.00110849707652732
PAGRI_00123_gene	3797.02790026242	-1.88603904872909	0.350127502090397	-5.38672065881344	7.17548223588861e-08	5.35208294343544e-07
PAGRI_00124_gene	281.585784991297	-0.823875080648633	0.397730067316216	-2.07144279085546	0.0383174355201043	0.075986881632488
PAGRI_00125_gene	162.27180857787	-0.923764696592225	0.397484921114443	-2.32402450387862	0.0201241807665111	0.0440786436728718
PAGRI_00126_gene	1464.78891177177	-0.879201211518325	0.353160429833418	-2.48952356279846	0.0127914439233259	0.030188140769568
PAGRI_00127_gene	1017.15548651533	-0.946386229524795	0.346793868936664	-2.72895894159431	0.00635346139041775	0.0164040580771114
PAGRI_00128_gene	477.399378346065	-1.7879329175269	0.357039140760579	-5.00766642480198	5.50939087407862e-07	3.61149040118173e-06
PAGRI_00129_gene	10491.5463630456	-1.0261191883705	0.344684022268389	-2.97698507060912	0.00291098184942458	0.00833186672259306
PAGRI_00130_gene	36.0135947627321	0.596461349505315	0.487158767331447	1.22436747422735	0.220813633513056	0.323479257015489
PAGRI_00131_gene	1317.97842004607	-0.479516618968011	0.348043886367277	-1.37774757078191	0.168281238443093	0.259969950716477
PAGRI_00132_gene	526.116077104902	-1.38868405133738	0.359484069945094	-3.86299190267175	0.000112006721911713	0.000464293158296125
PAGRI_00133_gene	1595.8076462031	-1.47213304728492	0.354032527331865	-4.15818585478437	3.20784991162761e-05	0.000151906674456566
PAGRI_00134_gene	738.094696747568	4.4261298113268	0.359791859994986	12.3019175903215	8.84490463421118e-35	3.28849018451441e-33
PAGRI_00135_gene	409.883032423717	-0.205905707048058	0.371084736765004	-0.554875171754778	0.578980045367744	0.677183687958531
PAGRI_00136_gene	1494.68826928947	-0.341435357637423	0.374791626567399	-0.911000495834243	0.362295112417468	0.473637605385149
PAGRI_00137_gene	973.624694182134	-0.170752533748297	0.361510105424573	-0.47233128807771	0.636690340954027	0.725558782130886
