baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DDB_G0267212	15.9038021208378	-0.058840112809365	0.460885167594666	-0.127667620801182	0.898412015217167	0.941461122699215
DDB_G0267354	4.74640657512418	0.591862737375415	0.940406553984034	0.629369005211615	0.529107504679187	0.670456054833196
DDB_G0267370	51.3945587453015	0.605232823963855	0.402658300645922	1.50309287798854	0.132815095125881	0.258084768098944
DDB_G0267374	8174.59706133721	0.0805695499874589	0.115442600642425	0.697918701927179	0.485228037821673	0.632897973862129
DDB_G0267376	1013.2772415651	-0.0937497134401759	0.122169336953976	-0.767375151389204	0.442858498101862	0.597550676185764
DDB_G0267380	60200.5070876968	0.243180670667071	0.184753955088648	1.31624067560767	0.188093275361349	0.332731214557433
DDB_G0267382	53983.1663906435	0.355811760600061	0.171469602219628	2.07507194274771	0.0379798676237665	0.103595748195622
DDB_G0267384	1212.59933708871	-0.469682859057336	0.134244305776233	-3.49871718090028	0.000467502179423464	0.00356303704209787
DDB_G0267386	13625.5622245059	0.518192915318804	0.109537957906194	4.73071550012438	2.23729883558502e-06	4.7973316680603e-05
DDB_G0267388	730.229023848404	-0.0690663545132055	0.114709236759885	-0.602099329261326	0.547108020987271	0.68683804768341
DDB_G0267390	6805.64055078745	0.0748738147086561	0.120120186022817	0.623324165469024	0.533071520757883	0.674375247159396
DDB_G0267392	334.28890526436	-0.349519188251972	0.178928998459439	-1.95339599093103	0.0507726909189045	0.128077985428964
DDB_G0267394	2128.41955495136	0.246278326784293	0.118701961897325	2.07476205824904	0.0380085926295257	0.103598287546632
DDB_G0267396	614.946375978882	0.210633611720264	0.0955537738030879	2.20434634171882	0.0274999962040745	0.0813886583280463
DDB_G0267398	106.927016129455	0.741746084875827	0.527307868598781	1.40666606558873	0.159526432722318	0.295178524507321
DDB_G0267400	88950.3746094762	0.324078680768429	0.0802743500305557	4.03713864572023	5.41070949057606e-05	0.000625553956892916
DDB_G0267402	14752.3491297446	0.127547828230032	0.11728539533133	1.08749966583402	0.276816046172053	0.437027778789839
DDB_G0267404	1605.1758602105	0.369403456901984	0.0717556416362686	5.14807544714742	2.63172644303497e-07	7.95554002733966e-06
DDB_G0267406	1721.28242451145	-0.184570814173677	0.126708211951855	-1.45666023796316	0.145210190751577	0.275403441208621
DDB_G0267408	3973.4477718764	0.194986428459522	0.160826703476744	1.2124008279988	0.225358984125008	0.377763872829524
DDB_G0267410	625.855313249464	-0.501982417747993	0.188968805326528	-2.65643007522112	0.0078972826844421	0.0314481635937742
DDB_G0267412	17.4282075671296	1.31066828286469	1.52905516430493	0.857175276250079	0.391348024069965	0.549192001048411
DDB_G0267414	925.292422040504	0.278491190130746	0.0788171898613656	3.53338136795532	0.000410280173295437	0.00322386288793752
DDB_G0267416	2079.33231248523	0.776056946707381	0.167910082084757	4.62186032590733	3.80314052376708e-06	7.37138119165444e-05
DDB_G0267418	101696.916556617	0.613308636592598	0.143824984605658	4.26427048314435	2.00556376871831e-05	0.00028240737683448
DDB_G0267420	11837.5657654135	0.300735626679887	0.165919171573465	1.81254296190075	0.069902341944003	0.162393572295293
DDB_G0267422	587.833828280325	-0.0801343415374492	0.0771733160432185	-1.03836851448203	0.299098522135346	0.459740147925345
DDB_G0267424	765.58831619043	0.0523194190510081	0.106258025998061	0.492380867794049	0.622450121829223	0.747893454999619
DDB_G0267426	6047.55591535668	-0.151858822780533	0.167277678088805	-0.907824788791688	0.363970799359407	0.523552292151883
DDB_G0267428	571.109389692154	-0.0560104737181251	0.104443957693503	-0.536272992282532	0.591769893364083	0.723605194906036
DDB_G0267430	251.388781143746	0.0188484990365972	0.112416930756927	0.167666017117585	0.866846032078168	0.920734633003532
DDB_G0267432	526.967567564863	-0.00496065690713572	0.176067530168782	-0.0281747401260206	0.977522783683738	0.985699552862772
DDB_G0267436	8773.0048735056	0.298296257155875	0.102344925356798	2.91461697896545	0.00356125316000125	0.0170971284539157
DDB_G0267438	1041.9585387317	-0.229152163737942	0.117398203092279	-1.95192224158508	0.0509474371996868	0.128375074361179
DDB_G0267440	72.2239687806304	-0.2401714447949	0.277082524487043	-0.866786691941414	0.386058895100689	0.544886691655607
DDB_G0267442	369.631273683692	-0.0554580731327913	0.114904119590498	-0.482646517204394	0.629346744095327	0.752521176410102
DDB_G0267444	8087.25215574408	0.370877145668052	0.075315694542765	4.92430094311173	8.46624595220391e-07	2.07664618455423e-05
DDB_G0267446	839.220305038828	-0.0778754946798481	0.159772928384448	-0.487413577927688	0.625965273290767	0.75025270141578
DDB_G0267448	1679.52566281466	0.114160464918044	0.127082025193905	0.89832110201152	0.369014385607735	0.528653217642386
DDB_G0267450	2918.75110614021	0.177329684395461	0.128785024870404	1.37694335637165	0.168529761175925	0.307138032674046
DDB_G0267452	9496.74052930462	0.177441111357352	0.110455827116096	1.60644409616208	0.108176368727398	0.222497587363781
DDB_G0267454	157597.968817118	0.467069961732491	0.0928326573521036	5.03131090991986	4.87137415500889e-07	1.32117704708846e-05
